The result is shown here.
In epoch 680, loss: 0.387, train acc: 0.882, val acc: 0.771 (best 0.782), test acc: 0.762 (best 0.768)
In epoch 685, loss: 0.386, train acc: 0.883, val acc: 0.773 (best 0.782), test acc: 0.764 (best 0.768)
In epoch 690, loss: 0.384, train acc: 0.882, val acc: 0.774 (best 0.782), test acc: 0.764 (best 0.768)
In epoch 695, loss: 0.383, train acc: 0.884, val acc: 0.774 (best 0.782), test acc: 0.764 (best 0.768)
In epoch 700, loss: 0.382, train acc: 0.883, val acc: 0.780 (best 0.784), test acc: 0.766 (best 0.762)
In epoch 705, loss: 0.380, train acc: 0.884, val acc: 0.778 (best 0.784), test acc: 0.766 (best 0.762)
In epoch 710, loss: 0.379, train acc: 0.886, val acc: 0.773 (best 0.784), test acc: 0.762 (best 0.762)
In epoch 715, loss: 0.376, train acc: 0.886, val acc: 0.778 (best 0.784), test acc: 0.762 (best 0.762)
In epoch 720, loss: 0.375, train acc: 0.885, val acc: 0.778 (best 0.784), test acc: 0.764 (best 0.762)
In epoch 725, loss: 0.373, train acc: 0.887, val acc: 0.778 (best 0.784), test acc: 0.764 (best 0.762)
In epoch 730, loss: 0.372, train acc: 0.889, val acc: 0.776 (best 0.784), test acc: 0.762 (best 0.762)
In epoch 735, loss: 0.372, train acc: 0.886, val acc: 0.782 (best 0.784), test acc: 0.761 (best 0.762)
In epoch 740, loss: 0.370, train acc: 0.886, val acc: 0.773 (best 0.784), test acc: 0.759 (best 0.762)
In epoch 745, loss: 0.368, train acc: 0.888, val acc: 0.780 (best 0.784), test acc: 0.768 (best 0.762)
In epoch 750, loss: 0.367, train acc: 0.890, val acc: 0.780 (best 0.784), test acc: 0.766 (best 0.762)
In epoch 755, loss: 0.365, train acc: 0.891, val acc: 0.780 (best 0.784), test acc: 0.768 (best 0.762)
In epoch 760, loss: 0.364, train acc: 0.889, val acc: 0.780 (best 0.784), test acc: 0.766 (best 0.762)
In epoch 765, loss: 0.363, train acc: 0.889, val acc: 0.782 (best 0.784), test acc: 0.766 (best 0.762)
In epoch 770, loss: 0.375, train acc: 0.885, val acc: 0.767 (best 0.784), test acc: 0.757 (best 0.762)
In epoch 775, loss: 0.367, train acc: 0.889, val acc: 0.771 (best 0.784), test acc: 0.761 (best 0.762)
In epoch 780, loss: 0.360, train acc: 0.892, val acc: 0.776 (best 0.786), test acc: 0.764 (best 0.764)
In epoch 785, loss: 0.359, train acc: 0.889, val acc: 0.780 (best 0.786), test acc: 0.764 (best 0.764)
In epoch 790, loss: 0.358, train acc: 0.889, val acc: 0.780 (best 0.786), test acc: 0.762 (best 0.764)
