The result is shown here.
In epoch 705, loss: 0.350, train acc: 0.895, val acc: 0.782 (best 0.782), test acc: 0.775 (best 0.770)
In epoch 710, loss: 0.348, train acc: 0.893, val acc: 0.782 (best 0.782), test acc: 0.779 (best 0.770)
In epoch 715, loss: 0.347, train acc: 0.896, val acc: 0.780 (best 0.784), test acc: 0.773 (best 0.773)
In epoch 720, loss: 0.351, train acc: 0.896, val acc: 0.780 (best 0.784), test acc: 0.777 (best 0.773)
In epoch 725, loss: 0.346, train acc: 0.897, val acc: 0.782 (best 0.784), test acc: 0.775 (best 0.773)
In epoch 730, loss: 0.343, train acc: 0.898, val acc: 0.784 (best 0.786), test acc: 0.777 (best 0.777)
In epoch 735, loss: 0.342, train acc: 0.898, val acc: 0.782 (best 0.786), test acc: 0.775 (best 0.777)
In epoch 740, loss: 0.340, train acc: 0.898, val acc: 0.778 (best 0.786), test acc: 0.775 (best 0.777)
In epoch 745, loss: 0.339, train acc: 0.895, val acc: 0.780 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 750, loss: 0.338, train acc: 0.897, val acc: 0.780 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 755, loss: 0.337, train acc: 0.899, val acc: 0.776 (best 0.786), test acc: 0.775 (best 0.777)
In epoch 760, loss: 0.336, train acc: 0.899, val acc: 0.782 (best 0.786), test acc: 0.768 (best 0.777)
In epoch 765, loss: 0.334, train acc: 0.899, val acc: 0.780 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 770, loss: 0.335, train acc: 0.898, val acc: 0.780 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 775, loss: 0.333, train acc: 0.899, val acc: 0.774 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 780, loss: 0.332, train acc: 0.900, val acc: 0.776 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 785, loss: 0.331, train acc: 0.899, val acc: 0.782 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 790, loss: 0.330, train acc: 0.899, val acc: 0.784 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 795, loss: 0.330, train acc: 0.902, val acc: 0.776 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 800, loss: 0.328, train acc: 0.899, val acc: 0.784 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 805, loss: 0.327, train acc: 0.900, val acc: 0.784 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 810, loss: 0.329, train acc: 0.903, val acc: 0.776 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 815, loss: 0.325, train acc: 0.901, val acc: 0.778 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 820, loss: 0.326, train acc: 0.904, val acc: 0.782 (best 0.786), test acc: 0.768 (best 0.777)
In epoch 825, loss: 0.323, train acc: 0.901, val acc: 0.780 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 830, loss: 0.324, train acc: 0.903, val acc: 0.776 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 835, loss: 0.322, train acc: 0.901, val acc: 0.778 (best 0.786), test acc: 0.772 (best 0.777)
